name,time,CO2eq,TVOC,dust_LPO_percentage,dust_LPO_time,dust_concentration,humidity,location,sensor_name,tVOC,temperature
sensor_data,1710017360826225099,,,,,,47.77371121025538,,,,29.778974527947298
sensor_data,1710018561525103215,,,,,,55.814929902861806,,,,20.692803390308665
sensor_data,1710019763022983259,,,,,,58.529688784113475,,,,27.479436788675734
sensor_data,1710020964582178244,,,,,,58.77403144463019,,,,23.9123936608781
sensor_data,1710022165524062806,,,,,,41.76778619616735,,,,23.095109521096536
sensor_data,1710023367143308416,,,,,,49.11310571896584,,,,21.308671106909046
sensor_data,1710024568043814017,,,,,,41.95018747501067,,,,29.816488301173983
sensor_data,1710025769744434205,,,,,,43.33896902622959,,,,29.849258293179876
sensor_data,1710026970724111697,,,,,,48.09136447808771,,,,25.97653660678972
sensor_data,1710028176323130010,,,,,,45.21464595822493,,,,25.767406760065427
sensor_data,1710029377902989938,,,,,,44.89277531669021,,,,27.791764060365892
sensor_data,1710030579463131224,,,,,,55.47207202153757,,,,21.292645927442926
sensor_data,1710031781183484301,,,,,,41.09228793171695,,,,27.73899729851386
sensor_data,1710032982705077620,,,,,,50.8900626716758,,,,23.933720963976672
sensor_data,1710035546943829155,,,,,,42.2766017637131,,,,23.59511711168522
sensor_data,1710036747583026450,,,,,,48.1368334611679,,,,27.347325638190483
sensor_data,1710037949263465720,,,,,,57.613564082397005,,,,27.120011811150846
sensor_data,1710039150424140266,,,,,,53.05620443354535,,,,20.218212024239715
sensor_data,1710040352962286015,,,,,,41.15114346581767,,,,28.715132695929228
sensor_data,1710041554485435989,,,,,,40.61824828748562,,,,21.200924650109712
sensor_data,1710042759503353325,,,,,,48.08958162231435,,,,21.3341610191849
sensor_data,1710043961206059201,,,,,,43.05045240059427,,,,25.522092644478384
sensor_data,1710045162884217202,,,,,,46.87306146491768,,,,24.66030475473567
sensor_data,1710046364425898816,,,,,,55.02368510812048,,,,29.233041007128904
sensor_data,1710047566002470502,,,,,,59.10982381535416,,,,28.118680691612084
sensor_data,1710048766902177579,,,,,,55.775194450086175,,,,28.0803958615869
sensor_data,1710049968605846026,,,,,,59.90509681508132,,,,20.120186314817506
sensor_data,1710051170422238562,,,,,,41.38749859402181,,,,25.49882570942154
sensor_data,1710052372163940765,,,,,,57.42847724456662,,,,20.07927774431525
sensor_data,1710053573865244263,,,,,,46.74609455509749,,,,27.64588411921042
sensor_data,1710054775203498102,,,,,,41.504074494043536,,,,23.111959656986382
sensor_data,1710055976962256641,,,,,,48.47059642822086,,,,27.550969322839848
sensor_data,1710057178782341617,,,,,,45.054995958539315,,,,29.870436426894138
sensor_data,1710058380322332338,,,,,,43.013149516071216,,,,27.450120134746182
sensor_data,1710059582285739481,,,,,,40.735063197019365,,,,22.58470274302771
sensor_data,1710060783664066272,,,,,,49.014487704749165,,,,29.7279668775427
sensor_data,1710061985344438896,,,,,,45.8384805526191,,,,21.451944264515394
sensor_data,1710064532825953559,,,,,,42.9851895435833,,,,22.196801910640357
sensor_data,1710065733003578107,,,,,,45.83929942647658,,,,29.86689940398699
sensor_data,1710066933113567920,,,,,,57.050458082726564,,,,29.04085346310084
sensor_data,1710068133217501963,,,,,,40.71206825522653,,,,29.00076961757383
sensor_data,1710583154867315829,,,,,,93,,,,20
sensor_data,1710583175288588118,,,,,,93,,,,19
sensor_data,1710583195696654393,,,,,,93,,,,19
sensor_data,1710583376081775449,,,,,,93,,,,19
sensor_data,1710584083183139228,,,,,,93,,,,19
sensor_data,1710584103585994992,,,,,,93,,,,19
sensor_data,1710584123989972354,,,,,,93,,,,19
sensor_data,1710584144392008560,,,,,,93,,,,19
sensor_data,1710584164796067222,,,,,,93,,,,19
sensor_data,1710584185199042681,,,,,,93,,,,19
sensor_data,1710584366901442347,,,,,,93,,,,19
sensor_data,1710584387305253067,,,,,,93,,,,19
sensor_data,1710584429690226042,,,3.5966666666666667,1079,1872.9089964037037,93,Test_Env,Temperature_Humidity_Sensor,,19
sensor_data,1710584460310208885,,,2.31,693,1195.1018500999999,93,Test_Env,Temperature_Humidity_Sensor,,19
sensor_data,1710584489913151028,,,1.97,591,1018.6824903,93,Test_Env,Temperature_Humidity_Sensor,,19
sensor_data,1710584519517194612,,,2.29,687,1184.7023078999998,93,Test_Env,Temperature_Humidity_Sensor,,19
