name,time,channel,pga,raw,scale,voltage
ads1115_data,1747926400490714092,AIN2,0.512,32767,0.000015625,0.511984
ads1115_data,1747926400688530127,AIN3,0.512,28001,0.000015625,0.437516
ads1115_data,1747926400884958265,AIN0-AIN1,0.512,10,0.000015625,0.00015625
ads1115_data,1747926401081278588,AIN2-AIN3,0.512,32767,0.000015625,0.511984
ads1115_data,1747926401277510135,AIN0,0.256,-78,0.0000078125,-0.000609375
ads1115_data,1747926401476719419,AIN1,0.256,86,0.0000078125,0.000671875
ads1115_data,1747926401673514647,AIN2,0.256,32767,0.0000078125,0.255992
ads1115_data,1747926401872431970,AIN3,0.256,32767,0.0000078125,0.255992
ads1115_data,1747926402068669609,AIN0-AIN1,0.256,25,0.0000078125,0.000195313
ads1115_data,1747926402266252590,AIN2-AIN3,0.256,32767,0.0000078125,0.255992
ads1115_data,1747926412463669965,AIN0,6.144,27,0.0001875,0.0050625
ads1115_data,1747926412662728511,AIN1,6.144,34,0.0001875,0.006375
ads1115_data,1747926412860454010,AIN2,6.144,29616,0.0001875,5.553
ads1115_data,1747926413059714072,AIN3,6.144,22884,0.0001875,4.29075
ads1115_data,1747926413256130470,AIN0-AIN1,6.144,0,0.0001875,0
ads1115_data,1747926413453969450,AIN2-AIN3,6.144,4045,0.0001875,0.758437
ads1115_data,1747926413651927688,AIN0,4.096,-24,0.000125,-0.003
ads1115_data,1747926413850136369,AIN1,4.096,-22,0.000125,-0.00275
ads1115_data,1747926414049270377,AIN2,4.096,7095,0.000125,0.886875
ads1115_data,1747926414247224023,AIN3,4.096,7872,0.000125,0.984
ads1115_data,1747926414444827912,AIN0-AIN1,4.096,1,0.000125,0.000125
ads1115_data,1747926414642685910,AIN2-AIN3,4.096,8567,0.000125,1.07088
ads1115_data,1747926414840436502,AIN0,2.048,90,0.0000625,0.005625
ads1115_data,1747926415040078636,AIN1,2.048,97,0.0000625,0.0060625
ads1115_data,1747926415236940104,AIN2,2.048,32767,0.0000625,2.04794
ads1115_data,1747926415435909669,AIN3,2.048,27861,0.0000625,1.74131
ads1115_data,1747926415633643094,AIN0-AIN1,2.048,2,0.0000625,0.000125
ads1115_data,1747926415830126362,AIN2-AIN3,2.048,11522,0.0000625,0.720125
ads1115_data,1747926416026450205,AIN0,1.024,-66,0.00003125,-0.0020625
ads1115_data,1747926416223369118,AIN1,1.024,94,0.00003125,0.0029375
ads1115_data,1747926416420085588,AIN2,1.024,32767,0.00003125,1.02397
ads1115_data,1747926416617093944,AIN3,1.024,32767,0.00003125,1.02397
ads1115_data,1747926416814224967,AIN0-AIN1,1.024,1,0.00003125,0.00003125
ads1115_data,1747926417013113162,AIN2-AIN3,1.024,30489,0.00003125,0.952781
ads1115_data,1747926417209623189,AIN0,0.512,-187,0.000015625,-0.00292187
ads1115_data,1747926417407098097,AIN1,0.512,-198,0.000015625,-0.00309375
ads1115_data,1747926417610692054,AIN2,0.512,32767,0.000015625,0.511984
ads1115_data,1747926417808270444,AIN3,0.512,-12141,0.000015625,-0.189703
ads1115_data,1747926418005699020,AIN0-AIN1,0.512,9,0.000015625,0.000140625
ads1115_data,1747926418243011952,AIN2-AIN3,0.512,32767,0.000015625,0.511984
ads1115_data,1747926418440075161,AIN0,0.256,654,0.0000078125,0.00510938
ads1115_data,1747926418641320005,AIN1,0.256,376,0.0000078125,0.0029375
ads1115_data,1747926418840007775,AIN2,0.256,32767,0.0000078125,0.255992
ads1115_data,1747926419036889781,AIN3,0.256,32767,0.0000078125,0.255992
ads1115_data,1747926419233835805,AIN0-AIN1,0.256,12,0.0000078125,0.00009375
ads1115_data,1747926419431478935,AIN2-AIN3,0.256,32767,0.0000078125,0.255992
ads1115_data,1747926429628903072,AIN0,6.144,26,0.0001875,0.004875
ads1115_data,1747926429825591636,AIN1,6.144,40,0.0001875,0.0075
ads1115_data,1747926430021213688,AIN2,6.144,20434,0.0001875,3.83137
ads1115_data,1747926430218365989,AIN3,6.144,6798,0.0001875,1.27463
ads1115_data,1747926430414325947,AIN0-AIN1,6.144,1,0.0001875,0.0001875
ads1115_data,1747926430610456255,AIN2-AIN3,6.144,5324,0.0001875,0.99825
ads1115_data,1747926430808440439,AIN0,4.096,35,0.000125,0.004375
ads1115_data,1747926431006502011,AIN1,4.096,48,0.000125,0.006
ads1115_data,1747926431204443603,AIN2,4.096,32767,0.000125,4.09588
ads1115_data,1747926431402145585,AIN3,4.096,32443,0.000125,4.05537
ads1115_data,1747926431600104121,AIN0-AIN1,4.096,0,0.000125,0
ads1115_data,1747926431797527179,AIN2-AIN3,4.096,6668,0.000125,0.8335
ads1115_data,1747926431995939434,AIN0,2.048,-46,0.0000625,-0.002875
ads1115_data,1747926432194719889,AIN1,2.048,-50,0.0000625,-0.003125
ads1115_data,1747926432392510093,AIN2,2.048,12469,0.0000625,0.779312
ads1115_data,1747926432591609750,AIN3,2.048,-922,0.0000625,-0.057625
ads1115_data,1747926432790658982,AIN0-AIN1,2.048,2,0.0000625,0.000125
ads1115_data,1747926432989555974,AIN2-AIN3,2.048,14128,0.0000625,0.883
ads1115_data,1747926433187338659,AIN0,1.024,57,0.00003125,0.00178125
ads1115_data,1747926433385603545,AIN1,1.024,152,0.00003125,0.00475
ads1115_data,1747926433584918886,AIN2,1.024,32767,0.00003125,1.02397
ads1115_data,1747926433782977828,AIN3,1.024,32767,0.00003125,1.02397
ads1115_data,1747926433979705929,AIN0-AIN1,1.024,7,0.00003125,0.00021875
ads1115_data,1747926434177911037,AIN2-AIN3,1.024,32767,0.00003125,1.02397
ads1115_data,1747926434375074746,AIN0,0.512,-114,0.000015625,-0.00178125
ads1115_data,1747926434572790580,AIN1,0.512,-198,0.000015625,-0.00309375
ads1115_data,1747926434768791037,AIN2,0.512,32767,0.000015625,0.511984
ads1115_data,1747926434966825573,AIN3,0.512,4077,0.000015625,0.0637031
ads1115_data,1747926435163753542,AIN0-AIN1,0.512,13,0.000015625,0.000203125
ads1115_data,1747926435361132749,AIN2-AIN3,0.512,32767,0.000015625,0.511984
ads1115_data,1747926435558550437,AIN0,0.256,747,0.0000078125,0.00583594
ads1115_data,1747926435755534814,AIN1,0.256,176,0.0000078125,0.001375
ads1115_data,1747926435953660312,AIN2,0.256,32767,0.0000078125,0.255992
ads1115_data,1747926436151275832,AIN3,0.256,-10094,0.0000078125,-0.0788594
ads1115_data,1747926436348539169,AIN0-AIN1,0.256,20,0.0000078125,0.00015625
ads1115_data,1747926436545354529,AIN2-AIN3,0.256,32767,0.0000078125,0.255992
ads1115_data,1747926446743121550,AIN0,6.144,-12,0.0001875,-0.00225
ads1115_data,1747926446943083239,AIN1,6.144,-12,0.0001875,-0.00225
ads1115_data,1747926447139940543,AIN2,6.144,4377,0.0001875,0.820688
ads1115_data,1747926447338752481,AIN3,6.144,-772,0.0001875,-0.14475
ads1115_data,1747926447536658518,AIN0-AIN1,6.144,1,0.0001875,0.0001875
ads1115_data,1747926447735718751,AIN2-AIN3,6.144,4729,0.0001875,0.886688
ads1115_data,1747926447933747379,AIN0,4.096,13,0.000125,0.001625
ads1115_data,1747926448132289560,AIN1,4.096,33,0.000125,0.004125
ads1115_data,1747926448340566170,AIN2,4.096,12053,0.000125,1.50663
ads1115_data,1747926448538694946,AIN3,4.096,-1059,0.000125,-0.132375
ads1115_data,1747926448740506307,AIN0-AIN1,4.096,1,0.000125,0.000125
ads1115_data,1747926448943196142,AIN2-AIN3,4.096,5837,0.000125,0.729625
ads1115_data,1747926449141964821,AIN0,2.048,-25,0.0000625,-0.0015625
ads1115_data,1747926449339575750,AIN1,2.048,-49,0.0000625,-0.0030625
ads1115_data,1747926449537036846,AIN2,2.048,12594,0.0000625,0.787125
ads1115_data,1747926449733023712,AIN3,2.048,11833,0.0000625,0.739563
ads1115_data,1747926449927847846,AIN0-AIN1,2.048,2,0.0000625,0.000125
ads1115_data,1747926450123242235,AIN2-AIN3,2.048,17205,0.0000625,1.07531
ads1115_data,1747926450318159794,AIN0,1.024,-93,0.00003125,-0.00290625
ads1115_data,1747926450512624578,AIN1,1.024,-34,0.00003125,-0.0010625
ads1115_data,1747926450707239177,AIN2,1.024,32767,0.00003125,1.02397
ads1115_data,1747926450901764350,AIN3,1.024,24130,0.00003125,0.754062
ads1115_data,1747926451097359775,AIN0-AIN1,1.024,4,0.00003125,0.000125
ads1115_data,1747926451291990817,AIN2-AIN3,1.024,30298,0.00003125,0.946813
ads1115_data,1747926451487495335,AIN0,0.512,372,0.000015625,0.0058125
ads1115_data,1747926451682774521,AIN1,0.512,280,0.000015625,0.004375
ads1115_data,1747926451877893727,AIN2,0.512,32767,0.000015625,0.511984
ads1115_data,1747926452072170698,AIN3,0.512,-2496,0.000015625,-0.039
ads1115_data,1747926452267523125,AIN0-AIN1,0.512,16,0.000015625,0.00025
ads1115_data,1747926452463643361,AIN2-AIN3,0.512,32767,0.000015625,0.511984
ads1115_data,1747926452659917836,AIN0,0.256,9,0.0000078125,0.0000703125
ads1115_data,1747926452854527397,AIN1,0.256,-405,0.0000078125,-0.00316406
ads1115_data,1747926453049879842,AIN2,0.256,32767,0.0000078125,0.255992
ads1115_data,1747926453245641136,AIN3,0.256,32767,0.0000078125,0.255992
ads1115_data,1747926453441664910,AIN0-AIN1,0.256,2,0.0000078125,0.000015625
ads1115_data,1747926453636916300,AIN2-AIN3,0.256,32767,0.0000078125,0.255992
ads1115_data,1747926463833192920,AIN0,6.144,20,0.0001875,0.00375
ads1115_data,1747926464030078539,AIN1,6.144,-7,0.0001875,-0.0013125
ads1115_data,1747926464226346793,AIN2,6.144,5470,0.0001875,1.02563
ads1115_data,1747926464421064854,AIN3,6.144,7134,0.0001875,1.33763
ads1115_data,1747926464616936463,AIN0-AIN1,6.144,0,0.0001875,0
ads1115_data,1747926464815590162,AIN2-AIN3,6.144,5693,0.0001875,1.06744
ads1115_data,1747926465013654662,AIN0,4.096,45,0.000125,0.005625
ads1115_data,1747926465212733191,AIN1,4.096,44,0.000125,0.0055
ads1115_data,1747926465416032523,AIN2,4.096,32767,0.000125,4.09588
ads1115_data,1747926465615082794,AIN3,4.096,32767,0.000125,4.09588
ads1115_data,1747926465812940944,AIN0-AIN1,4.096,2,0.000125,0.00025
ads1115_data,1747926466009913748,AIN2-AIN3,4.096,8387,0.000125,1.04838
ads1115_data,1747926466207349493,AIN0,2.048,-34,0.0000625,-0.002125
ads1115_data,1747926466404763572,AIN1,2.048,-50,0.0000625,-0.003125
ads1115_data,1747926466602648573,AIN2,2.048,12561,0.0000625,0.785062
ads1115_data,1747926466802632689,AIN3,2.048,-1855,0.0000625,-0.115937
ads1115_data,1747926467000028379,AIN0-AIN1,2.048,2,0.0000625,0.000125
ads1115_data,1747926467197455810,AIN2-AIN3,2.048,17385,0.0000625,1.08656
ads1115_data,1747926467395590624,AIN0,1.024,180,0.00003125,0.005625
ads1115_data,1747926467592257634,AIN1,1.024,186,0.00003125,0.0058125
ads1115_data,1747926467788953663,AIN2,1.024,32767,0.00003125,1.02397
ads1115_data,1747926467985410656,AIN3,1.024,9557,0.00003125,0.298656
ads1115_data,1747926468186770114,AIN0-AIN1,1.024,5,0.00003125,0.00015625
ads1115_data,1747926468439049293,AIN2-AIN3,1.024,28847,0.00003125,0.901469
ads1115_data,1747926468635945709,AIN0,0.512,212,0.000015625,0.0033125
ads1115_data,1747926468832951661,AIN1,0.512,391,0.000015625,0.00610938
ads1115_data,1747926469029092156,AIN2,0.512,32767,0.000015625,0.511984
ads1115_data,1747926469225355540,AIN3,0.512,9329,0.000015625,0.145766
ads1115_data,1747926469422167364,AIN0-AIN1,0.512,9,0.000015625,0.000140625
ads1115_data,1747926469618976096,AIN2-AIN3,0.512,32767,0.000015625,0.511984
ads1115_data,1747926469816496619,AIN0,0.256,9,0.0000078125,0.0000703125
ads1115_data,1747926470013215517,AIN1,0.256,777,0.0000078125,0.00607031
ads1115_data,1747926470210894076,AIN2,0.256,32767,0.0000078125,0.255992
ads1115_data,1747926470407982713,AIN3,0.256,32767,0.0000078125,0.255992
ads1115_data,1747926470604928999,AIN0-AIN1,0.256,9,0.0000078125,0.0000703125
ads1115_data,1747926470802540910,AIN2-AIN3,0.256,32767,0.0000078125,0.255992
ads1115_data,1747926481000270788,AIN0,6.144,25,0.0001875,0.0046875
ads1115_data,1747926481200380478,AIN1,6.144,33,0.0001875,0.0061875
ads1115_data,1747926481398431238,AIN2,6.144,27148,0.0001875,5.09025
ads1115_data,1747926481596627552,AIN3,6.144,16348,0.0001875,3.06525
ads1115_data,1747926481795616380,AIN0-AIN1,6.144,0,0.0001875,0
ads1115_data,1747926481994440857,AIN2-AIN3,6.144,4851,0.0001875,0.909563
ads1115_data,1747926482193286481,AIN0,4.096,-18,0.000125,-0.00225
ads1115_data,1747926482391646776,AIN1,4.096,-25,0.000125,-0.003125
ads1115_data,1747926482589898868,AIN2,4.096,6446,0.000125,0.80575
ads1115_data,1747926482786806489,AIN3,4.096,3948,0.000125,0.4935
ads1115_data,1747926482985433134,AIN0-AIN1,4.096,1,0.000125,0.000125
ads1115_data,1747926483183252192,AIN2-AIN3,4.096,8695,0.000125,1.08688
ads1115_data,1747926483381234823,AIN0,2.048,92,0.0000625,0.00575
ads1115_data,1747926483579150547,AIN1,2.048,99,0.0000625,0.0061875
ads1115_data,1747926483779944713,AIN2,2.048,32767,0.0000625,2.04794
ads1115_data,1747926483977227313,AIN3,2.048,32767,0.0000625,2.04794
ads1115_data,1747926484173441512,AIN0-AIN1,2.048,0,0.0000625,0
ads1115_data,1747926484369401991,AIN2-AIN3,2.048,11524,0.0000625,0.72025
ads1115_data,1747926484567086754,AIN0,1.024,-91,0.00003125,-0.00284375
ads1115_data,1747926484762949623,AIN1,1.024,-2,0.00003125,-0.0000625
ads1115_data,1747926484957417095,AIN2,1.024,32767,0.00003125,1.02397
ads1115_data,1747926485152281934,AIN3,1.024,22329,0.00003125,0.697781
ads1115_data,1747926485347937601,AIN0-AIN1,1.024,5,0.00003125,0.00015625
ads1115_data,1747926485543781007,AIN2-AIN3,1.024,27694,0.00003125,0.865437
ads1115_data,1747926485738307107,AIN0,0.512,367,0.000015625,0.00573437
ads1115_data,1747926485935566040,AIN1,0.512,394,0.000015625,0.00615625
ads1115_data,1747926486131103078,AIN2,0.512,32767,0.000015625,0.511984
ads1115_data,1747926486325741234,AIN3,0.512,-14419,0.000015625,-0.225297
ads1115_data,1747926486521171587,AIN0-AIN1,0.512,8,0.000015625,0.000125
ads1115_data,1747926486718118689,AIN2-AIN3,0.512,32767,0.000015625,0.511984
ads1115_data,1747926486914012002,AIN0,0.256,708,0.0000078125,0.00553125
ads1115_data,1747926487110513385,AIN1,0.256,55,0.0000078125,0.000429688
ads1115_data,1747926487305696185,AIN2,0.256,32767,0.0000078125,0.255992
ads1115_data,1747926487499832196,AIN3,0.256,25833,0.0000078125,0.20182
ads1115_data,1747926487695974434,AIN0-AIN1,0.256,13,0.0000078125,0.000101563
ads1115_data,1747926487892115967,AIN2-AIN3,0.256,32767,0.0000078125,0.255992
ads1115_data,1747926498087446240,AIN0,6.144,32,0.0001875,0.006
ads1115_data,1747926498297654783,AIN1,6.144,-13,0.0001875,-0.0024375
ads1115_data,1747926498495827876,AIN2,6.144,4781,0.0001875,0.896437
ads1115_data,1747926498699105747,AIN3,6.144,2698,0.0001875,0.505875
ads1115_data,1747926498897587801,AIN0-AIN1,6.144,1,0.0001875,0.0001875
ads1115_data,1747926499096222614,AIN2-AIN3,6.144,4298,0.0001875,0.805875
ads1115_data,1747926499294298560,AIN0,4.096,-20,0.000125,-0.0025
ads1115_data,1747926499491872843,AIN1,4.096,9,0.000125,0.001125
ads1115_data,1747926499689770660,AIN2,4.096,28743,0.000125,3.59288
ads1115_data,1747926499887390314,AIN3,4.096,32767,0.000125,4.09588
ads1115_data,1747926500085447778,AIN0-AIN1,4.096,2,0.000125,0.00025
ads1115_data,1747926500283194745,AIN2-AIN3,4.096,9416,0.000125,1.177
ads1115_data,1747926500481099563,AIN0,2.048,-6,0.0000625,-0.000375
ads1115_data,1747926500680169187,AIN1,2.048,-25,0.0000625,-0.0015625
ads1115_data,1747926500878308429,AIN2,2.048,20242,0.0000625,1.26513
ads1115_data,1747926501075649973,AIN3,2.048,-2012,0.0000625,-0.12575
ads1115_data,1747926501272598742,AIN0-AIN1,2.048,0,0.0000625,0
ads1115_data,1747926501471024704,AIN2-AIN3,2.048,17552,0.0000625,1.097
ads1115_data,1747926501669208742,AIN0,1.024,109,0.00003125,0.00340625
ads1115_data,1747926501866018864,AIN1,1.024,191,0.00003125,0.00596875
ads1115_data,1747926502062682191,AIN2,1.024,32767,0.00003125,1.02397
ads1115_data,1747926502259989235,AIN3,1.024,21301,0.00003125,0.665656
ads1115_data,1747926502456928116,AIN0-AIN1,1.024,5,0.00003125,0.00015625
ads1115_data,1747926502653419036,AIN2-AIN3,1.024,26689,0.00003125,0.834031
ads1115_data,1747926502851497816,AIN0,0.512,-121,0.000015625,-0.00189062
ads1115_data,1747926503049499040,AIN1,0.512,80,0.000015625,0.00125
ads1115_data,1747926503247110397,AIN2,0.512,32767,0.000015625,0.511984
ads1115_data,1747926503444636533,AIN3,0.512,32767,0.000015625,0.511984
ads1115_data,1747926503643011606,AIN0-AIN1,0.512,14,0.000015625,0.00021875
ads1115_data,1747926503840084467,AIN2-AIN3,0.512,32767,0.000015625,0.511984
ads1115_data,1747926504037318234,AIN0,0.256,-271,0.0000078125,-0.00211719
ads1115_data,1747926504233695175,AIN1,0.256,-402,0.0000078125,-0.00314063
ads1115_data,1747926504431263680,AIN2,0.256,32767,0.0000078125,0.255992
ads1115_data,1747926504628700390,AIN3,0.256,23219,0.0000078125,0.181398
ads1115_data,1747926504825322440,AIN0-AIN1,0.256,20,0.0000078125,0.00015625
ads1115_data,1747926505023359219,AIN2-AIN3,0.256,32767,0.0000078125,0.255992
ads1115_data,1747926515221183108,AIN0,6.144,26,0.0001875,0.004875
ads1115_data,1747926515420726414,AIN1,6.144,28,0.0001875,0.00525
ads1115_data,1747926515618484789,AIN2,6.144,29966,0.0001875,5.61862
ads1115_data,1747926515815680576,AIN3,6.144,16984,0.0001875,3.1845
ads1115_data,1747926516013722985,AIN0-AIN1,6.144,1,0.0001875,0.0001875
ads1115_data,1747926516212275410,AIN2-AIN3,6.144,4621,0.0001875,0.866437
ads1115_data,1747926516411551497,AIN0,4.096,-23,0.000125,-0.002875
ads1115_data,1747926516610563511,AIN1,4.096,-25,0.000125,-0.003125
ads1115_data,1747926516808837511,AIN2,4.096,7196,0.000125,0.8995
ads1115_data,1747926517007965728,AIN3,4.096,-1045,0.000125,-0.130625
ads1115_data,1747926517205628049,AIN0-AIN1,4.096,1,0.000125,0.000125
ads1115_data,1747926517403705718,AIN2-AIN3,4.096,9188,0.000125,1.1485
ads1115_data,1747926517599535403,AIN0,2.048,85,0.0000625,0.0053125
ads1115_data,1747926517795010091,AIN1,2.048,59,0.0000625,0.0036875
ads1115_data,1747926517990775018,AIN2,2.048,20954,0.0000625,1.30963
ads1115_data,1747926518187202810,AIN3,2.048,-1711,0.0000625,-0.106938
ads1115_data,1747926518404005824,AIN0-AIN1,2.048,1,0.0000625,0.0000625
ads1115_data,1747926518598989145,AIN2-AIN3,2.048,18707,0.0000625,1.16919
ads1115_data,1747926518796511559,AIN0,1.024,184,0.00003125,0.00575
ads1115_data,1747926518991397881,AIN1,1.024,-66,0.00003125,-0.0020625
ads1115_data,1747926519188827092,AIN2,1.024,29492,0.00003125,0.921625
ads1115_data,1747926519384111819,AIN3,1.024,7778,0.00003125,0.243063
ads1115_data,1747926519579703728,AIN0-AIN1,1.024,7,0.00003125,0.00021875
ads1115_data,1747926519776258482,AIN2-AIN3,1.024,32767,0.00003125,1.02397
ads1115_data,1747926519972187130,AIN0,0.512,-41,0.000015625,-0.000640625
ads1115_data,1747926520168026205,AIN1,0.512,-198,0.000015625,-0.00309375
ads1115_data,1747926520363691854,AIN2,0.512,32767,0.000015625,0.511984
ads1115_data,1747926520559106969,AIN3,0.512,29742,0.000015625,0.464719
ads1115_data,1747926520754740730,AIN0-AIN1,0.512,1,0.000015625,0.000015625
ads1115_data,1747926520950059382,AIN2-AIN3,0.512,32767,0.000015625,0.511984
ads1115_data,1747926521145345738,AIN0,0.256,-368,0.0000078125,-0.002875
ads1115_data,1747926521339965877,AIN1,0.256,594,0.0000078125,0.00464062
ads1115_data,1747926521536783629,AIN2,0.256,32767,0.0000078125,0.255992
ads1115_data,1747926521731194585,AIN3,0.256,31989,0.0000078125,0.249914
ads1115_data,1747926521926381312,AIN0-AIN1,0.256,19,0.0000078125,0.000148437
ads1115_data,1747926522120940192,AIN2-AIN3,0.256,32767,0.0000078125,0.255992
ads1115_data,1747926532317037002,AIN0,6.144,5,0.0001875,0.0009375
ads1115_data,1747926532513795218,AIN1,6.144,28,0.0001875,0.00525
ads1115_data,1747926532712033961,AIN2,6.144,29956,0.0001875,5.61675
ads1115_data,1747926532909434098,AIN3,6.144,20515,0.0001875,3.84656
ads1115_data,1747926533107319232,AIN0-AIN1,6.144,0,0.0001875,0
ads1115_data,1747926533306777614,AIN2-AIN3,6.144,5681,0.0001875,1.06519
ads1115_data,1747926533508241426,AIN0,4.096,19,0.000125,0.002375
ads1115_data,1747926533706786463,AIN1,4.096,-7,0.000125,-0.000875
ads1115_data,1747926533904695300,AIN2,4.096,17299,0.000125,2.16237
ads1115_data,1747926534105343914,AIN3,4.096,14200,0.000125,1.775
ads1115_data,1747926534303046679,AIN0-AIN1,4.096,1,0.000125,0.000125
ads1115_data,1747926534500735926,AIN2-AIN3,4.096,6306,0.000125,0.78825
ads1115_data,1747926534698652856,AIN0,2.048,-39,0.0000625,-0.0024375
ads1115_data,1747926534897133375,AIN1,2.048,-19,0.0000625,-0.0011875
ads1115_data,1747926535093777259,AIN2,2.048,32650,0.0000625,2.04062
ads1115_data,1747926535291044842,AIN3,2.048,32767,0.0000625,2.04794
ads1115_data,1747926535487437820,AIN0-AIN1,2.048,0,0.0000625,0
ads1115_data,1747926535684323240,AIN2-AIN3,2.048,14986,0.0000625,0.936625
ads1115_data,1747926535883228311,AIN0,1.024,-79,0.00003125,-0.00246875
ads1115_data,1747926536081795829,AIN1,1.024,-97,0.00003125,-0.00303125
ads1115_data,1747926536278808618,AIN2,1.024,28436,0.00003125,0.888625
ads1115_data,1747926536476437328,AIN3,1.024,8738,0.00003125,0.273062
ads1115_data,1747926536672851287,AIN0-AIN1,1.024,7,0.00003125,0.00021875
ads1115_data,1747926536871100308,AIN2-AIN3,1.024,32767,0.00003125,1.02397
ads1115_data,1747926537069001109,AIN0,0.512,364,0.000015625,0.0056875
ads1115_data,1747926537266686818,AIN1,0.512,270,0.000015625,0.00421875
ads1115_data,1747926537467590560,AIN2,0.512,32767,0.000015625,0.511984
ads1115_data,1747926537664377684,AIN3,0.512,18802,0.000015625,0.293781
ads1115_data,1747926537861528601,AIN0-AIN1,0.512,10,0.000015625,0.00015625
ads1115_data,1747926538058268133,AIN2-AIN3,0.512,32767,0.000015625,0.511984
ads1115_data,1747926538326481052,AIN0,0.256,630,0.0000078125,0.00492188
ads1115_data,1747926538523345768,AIN1,0.256,-171,0.0000078125,-0.00133594
ads1115_data,1747926538727923668,AIN2,0.256,32767,0.0000078125,0.255992
ads1115_data,1747926538924829680,AIN3,0.256,32767,0.0000078125,0.255992
ads1115_data,1747926539121410657,AIN0-AIN1,0.256,19,0.0000078125,0.000148437
ads1115_data,1747926539319789529,AIN2-AIN3,0.256,32767,0.0000078125,0.255992
ads1115_data,1747926549519368090,AIN0,6.144,29,0.0001875,0.0054375
ads1115_data,1747926549718671658,AIN1,6.144,31,0.0001875,0.0058125
ads1115_data,1747926549917302177,AIN2,6.144,24829,0.0001875,4.65544
ads1115_data,1747926550114991776,AIN3,6.144,12328,0.0001875,2.3115
ads1115_data,1747926550313121798,AIN0-AIN1,6.144,1,0.0001875,0.0001875
ads1115_data,1747926550511504003,AIN2-AIN3,6.144,4289,0.0001875,0.804188
ads1115_data,1747926550710659165,AIN0,4.096,-25,0.000125,-0.003125
ads1115_data,1747926550908950705,AIN1,4.096,-27,0.000125,-0.003375
ads1115_data,1747926551109908169,AIN2,4.096,7552,0.000125,0.944
ads1115_data,1747926551308090116,AIN3,4.096,-895,0.000125,-0.111875
ads1115_data,1747926551505535495,AIN0-AIN1,4.096,0,0.000125,0
ads1115_data,1747926551701125128,AIN2-AIN3,4.096,9389,0.000125,1.17362
ads1115_data,1747926551896143395,AIN0,2.048,81,0.0000625,0.0050625
ads1115_data,1747926552091414678,AIN1,2.048,-38,0.0000625,-0.002375
ads1115_data,1747926552288599466,AIN2,2.048,14832,0.0000625,0.927
ads1115_data,1747926552485149759,AIN3,2.048,4898,0.0000625,0.306125
ads1115_data,1747926552680721818,AIN0-AIN1,2.048,3,0.0000625,0.0001875
ads1115_data,1747926552876720022,AIN2-AIN3,2.048,18707,0.0000625,1.16919
ads1115_data,1747926553073382611,AIN0,1.024,70,0.00003125,0.0021875
ads1115_data,1747926553268908966,AIN1,1.024,-98,0.00003125,-0.0030625
ads1115_data,1747926553463716438,AIN2,1.024,32017,0.00003125,1.00053
ads1115_data,1747926553659157313,AIN3,1.024,30854,0.00003125,0.964187
ads1115_data,1747926553854384042,AIN0-AIN1,1.024,0,0.00003125,0
ads1115_data,1747926554050123192,AIN2-AIN3,1.024,29529,0.00003125,0.922781
ads1115_data,1747926554245258180,AIN0,0.512,-183,0.000015625,-0.00285937
ads1115_data,1747926554440720888,AIN1,0.512,187,0.000015625,0.00292187
ads1115_data,1747926554635663397,AIN2,0.512,32767,0.000015625,0.511984
ads1115_data,1747926554830779181,AIN3,0.512,16355,0.000015625,0.255547
ads1115_data,1747926555026788330,AIN0-AIN1,0.512,9,0.000015625,0.000140625
ads1115_data,1747926555221531395,AIN2-AIN3,0.512,32767,0.000015625,0.511984
ads1115_data,1747926555416791234,AIN0,0.256,733,0.0000078125,0.00572656
ads1115_data,1747926555611990055,AIN1,0.256,363,0.0000078125,0.00283594
ads1115_data,1747926555806785954,AIN2,0.256,32767,0.0000078125,0.255992
ads1115_data,1747926556002329809,AIN3,0.256,-4591,0.0000078125,-0.0358672
ads1115_data,1747926556197563686,AIN0-AIN1,0.256,31,0.0000078125,0.000242187
ads1115_data,1747926556393315947,AIN2-AIN3,0.256,32767,0.0000078125,0.255992
ads1115_data,1747926566589594510,AIN0,6.144,21,0.0001875,0.0039375
ads1115_data,1747926566788720377,AIN1,6.144,30,0.0001875,0.005625
ads1115_data,1747926566987225360,AIN2,6.144,25328,0.0001875,4.749
ads1115_data,1747926567186956908,AIN3,6.144,19156,0.0001875,3.59175
ads1115_data,1747926567385139356,AIN0-AIN1,6.144,0,0.0001875,0
ads1115_data,1747926567583910392,AIN2-AIN3,6.144,5175,0.0001875,0.970313
ads1115_data,1747926567781600955,AIN0,4.096,-23,0.000125,-0.002875
ads1115_data,1747926567980990043,AIN1,4.096,-25,0.000125,-0.003125
ads1115_data,1747926568178935567,AIN2,4.096,7122,0.000125,0.89025
ads1115_data,1747926568444953855,AIN3,4.096,21013,0.000125,2.62663
ads1115_data,1747926568643606392,AIN0-AIN1,4.096,1,0.000125,0.000125
ads1115_data,1747926568845217686,AIN2-AIN3,4.096,9167,0.000125,1.14587
ads1115_data,1747926569043765798,AIN0,2.048,-20,0.0000625,-0.00125
ads1115_data,1747926569242802666,AIN1,2.048,-31,0.0000625,-0.0019375
ads1115_data,1747926569439744197,AIN2,2.048,15519,0.0000625,0.969938
ads1115_data,1747926569636986096,AIN3,2.048,799,0.0000625,0.0499375
ads1115_data,1747926569834655141,AIN0-AIN1,2.048,1,0.0000625,0.0000625
ads1115_data,1747926570030966065,AIN2-AIN3,2.048,18695,0.0000625,1.16844
